date,open,high,low,close,volume,Ticker
2024-02-29,4885.05,4980.9,4828.85,4965.2,447941,BRITANNIA
2024-03-01,4965.2,4986.7,4914.15,4927.7,316277,BRITANNIA
2024-03-02,4927.75,4998.95,4902.35,4922.55,5987,BRITANNIA
2024-03-04,4906.0,4942.45,4833.5,4838.9,307520,BRITANNIA
2024-03-05,4839.05,4867.45,4811.0,4825.65,156956,BRITANNIA
2024-03-06,4839.0,4887.8,4788.75,4880.75,190965,BRITANNIA
2024-03-07,4870.0,4902.0,4835.1,4889.15,216747,BRITANNIA
2024-03-11,4894.05,4957.65,4871.1,4937.4,295000,BRITANNIA
2024-03-12,4935.7,4940.0,4852.8,4869.15,140625,BRITANNIA
2024-03-13,4892.6,4975.0,4822.0,4856.65,410729,BRITANNIA
2024-03-14,4853.25,4952.95,4783.0,4938.9,240217,BRITANNIA
2024-03-15,4917.45,5008.7,4912.0,4974.2,491571,BRITANNIA
2024-03-18,4980.0,5014.0,4960.0,4980.0,143928,BRITANNIA
2024-03-19,4999.0,4999.95,4800.0,4816.95,265081,BRITANNIA
2024-03-20,4822.1,4832.85,4760.0,4802.9,300159,BRITANNIA
2024-03-21,4812.5,4824.0,4767.8,4806.7,449591,BRITANNIA
2024-03-22,4800.0,4892.95,4784.9,4865.0,264787,BRITANNIA
2024-03-26,4748.4,4975.0,4740.7,4961.45,554559,BRITANNIA
2024-03-27,4960.0,4980.0,4880.0,4920.2,327107,BRITANNIA
2024-03-28,4942.3,4971.2,4864.6,4911.25,648795,BRITANNIA
2024-04-01,4929.95,4960.7,4883.75,4895.2,181877,BRITANNIA
2024-04-02,4910.0,4914.9,4870.0,4899.95,93480,BRITANNIA
2024-04-03,4870.0,4896.95,4806.0,4834.6,246246,BRITANNIA
2024-04-04,4839.95,4855.0,4780.6,4813.6,372526,BRITANNIA
2024-04-05,4813.6,4847.6,4791.6,4813.05,189143,BRITANNIA
2024-04-08,4825.05,4841.0,4781.0,4826.8,235219,BRITANNIA
2024-04-09,4850.0,4850.0,4783.4,4794.7,180114,BRITANNIA
2024-04-10,4818.5,4818.55,4747.55,4808.7,509880,BRITANNIA
2024-04-12,4818.0,4820.85,4745.0,4751.75,620568,BRITANNIA
2024-04-15,4745.0,4777.1,4692.85,4761.9,421873,BRITANNIA
2024-04-16,4748.0,4772.5,4691.3,4740.7,516581,BRITANNIA
2024-04-18,4745.0,4758.7,4666.6,4695.0,670722,BRITANNIA
2024-04-19,4682.05,4698.0,4641.0,4668.3,424834,BRITANNIA
2024-04-22,4673.9,4763.9,4662.3,4753.3,321925,BRITANNIA
2024-04-23,4756.0,4812.0,4723.05,4797.8,279440,BRITANNIA
2024-04-24,4797.0,4840.0,4781.0,4828.95,412282,BRITANNIA
2024-04-25,4816.15,4859.0,4747.5,4844.15,509266,BRITANNIA
2024-04-26,4844.05,4861.0,4793.0,4800.45,205462,BRITANNIA
2024-04-29,4815.0,4825.6,4776.0,4799.85,147362,BRITANNIA
2024-04-30,4799.0,4825.0,4765.1,4775.95,489132,BRITANNIA
2024-05-02,4789.95,4812.0,4750.05,4759.65,356664,BRITANNIA
2024-05-03,4781.1,4781.1,4707.9,4744.6,262493,BRITANNIA
2024-05-06,4818.95,5205.45,4802.2,5061.6,2837757,BRITANNIA
2024-05-07,5057.95,5219.9,5048.8,5173.85,1156073,BRITANNIA
2024-05-08,5151.0,5248.45,5123.85,5228.4,323414,BRITANNIA
2024-05-09,5228.05,5248.0,5045.0,5070.1,379667,BRITANNIA
2024-05-10,5070.1,5118.2,4971.75,5066.8,223289,BRITANNIA
2024-05-13,5074.95,5170.0,5055.0,5130.55,323879,BRITANNIA
2024-05-14,5130.55,5161.5,5035.0,5140.8,205585,BRITANNIA
2024-05-15,5149.55,5164.75,5053.45,5064.0,166198,BRITANNIA
2024-05-16,5064.15,5150.0,5017.5,5137.75,312988,BRITANNIA
2024-05-17,5139.9,5139.9,5065.0,5086.8,116594,BRITANNIA
2024-05-18,5090.15,5114.75,5040.1,5096.05,12240,BRITANNIA
2024-05-21,5046.0,5191.0,5045.05,5178.1,376474,BRITANNIA
2024-05-22,5219.8,5302.5,5195.0,5267.4,748236,BRITANNIA
2024-05-23,5261.15,5293.75,5187.9,5281.15,423256,BRITANNIA
2024-05-24,5260.1,5285.15,5219.0,5240.7,268208,BRITANNIA
2024-05-27,5265.0,5265.0,5127.25,5212.25,329998,BRITANNIA
2024-05-28,5209.0,5285.4,5180.55,5250.55,259151,BRITANNIA
2024-05-29,5202.0,5268.0,5200.0,5229.8,286144,BRITANNIA
2024-05-30,5202.1,5242.1,5173.0,5198.55,357619,BRITANNIA
2024-05-31,5208.0,5221.0,5110.65,5179.8,651525,BRITANNIA
2024-06-03,5300.0,5300.0,5160.0,5167.8,199328,BRITANNIA
2024-06-04,5205.55,5414.4,5127.05,5325.1,989039,BRITANNIA
2024-06-05,5325.1,5725.0,5325.0,5486.65,1188965,BRITANNIA
2024-06-06,5465.0,5514.1,5311.45,5440.45,629293,BRITANNIA
2024-06-07,5431.65,5470.0,5395.0,5463.55,226777,BRITANNIA
2024-06-10,5465.0,5560.75,5406.1,5488.4,306665,BRITANNIA
2024-06-11,5500.0,5606.75,5500.0,5517.75,476899,BRITANNIA
2024-06-12,5550.55,5568.0,5431.0,5439.3,279376,BRITANNIA
2024-06-13,5439.6,5449.95,5341.7,5379.45,434594,BRITANNIA
2024-06-14,5397.55,5450.0,5375.6,5393.65,149569,BRITANNIA
2024-06-18,5419.8,5435.0,5375.3,5395.85,155277,BRITANNIA
2024-06-19,5416.0,5422.85,5350.0,5360.65,135179,BRITANNIA
2024-06-20,5360.65,5400.0,5319.0,5378.45,296418,BRITANNIA
2024-06-21,5369.1,5389.85,5317.5,5330.3,244120,BRITANNIA
2024-06-24,5315.0,5330.0,5250.0,5297.75,463385,BRITANNIA
2024-06-25,5297.8,5370.0,5289.2,5352.05,160890,BRITANNIA
2024-06-26,5352.05,5434.55,5319.05,5421.7,221391,BRITANNIA
2024-06-27,5388.8,5450.0,5382.15,5430.3,357573,BRITANNIA
2024-06-28,5435.0,5490.0,5416.25,5475.55,215576,BRITANNIA
2024-07-01,5475.05,5489.15,5431.05,5476.5,223560,BRITANNIA
2024-07-02,5500.0,5500.0,5384.3,5401.65,163333,BRITANNIA
2024-07-03,5421.75,5498.0,5389.8,5449.1,211361,BRITANNIA
2024-07-04,5454.95,5487.35,5397.55,5426.25,138170,BRITANNIA
2024-07-05,5445.95,5554.5,5433.95,5546.8,172330,BRITANNIA
2024-07-08,5555.0,5615.95,5534.05,5568.55,171210,BRITANNIA
2024-07-09,5700.0,5705.0,5583.05,5668.85,389812,BRITANNIA
2024-07-10,5670.05,5800.0,5670.05,5755.55,526095,BRITANNIA
2024-07-11,5800.0,5805.0,5720.0,5761.3,372798,BRITANNIA
2024-07-12,5780.0,5805.0,5713.2,5787.05,222315,BRITANNIA
2024-07-15,5807.0,5847.75,5788.0,5809.7,135374,BRITANNIA
2024-07-16,5812.0,5880.0,5770.1,5862.35,162459,BRITANNIA
2024-07-18,5846.55,5920.0,5820.0,5871.5,523157,BRITANNIA
2024-07-19,5850.0,5978.0,5846.65,5877.95,451294,BRITANNIA
2024-07-22,5877.95,5933.7,5842.0,5887.85,347520,BRITANNIA
2024-07-23,5887.85,6005.0,5840.6,5944.75,336696,BRITANNIA
2024-07-24,5949.4,5974.4,5815.0,5829.5,233649,BRITANNIA
2024-07-25,5824.9,5865.0,5801.7,5829.6,303638,BRITANNIA
2024-07-26,5830.0,5882.65,5813.1,5872.8,146736,BRITANNIA
2024-07-29,5898.0,5957.6,5840.05,5897.6,129350,BRITANNIA
2024-07-30,5898.4,5989.4,5831.3,5842.2,191681,BRITANNIA
2024-07-31,5897.0,5897.0,5770.15,5784.45,271796,BRITANNIA
2024-08-01,5784.45,5839.9,5700.0,5730.15,304411,BRITANNIA
2024-08-02,5708.05,5808.0,5630.3,5720.35,406998,BRITANNIA
2024-08-05,5709.95,5842.95,5650.05,5697.9,1114298,BRITANNIA
2024-08-06,5724.55,5921.0,5710.15,5854.5,727869,BRITANNIA
2024-08-07,5890.2,5924.8,5809.05,5836.8,314935,BRITANNIA
2024-08-08,5844.75,5861.95,5725.0,5744.65,271628,BRITANNIA
2024-08-09,5770.4,5785.55,5720.0,5740.3,232215,BRITANNIA
2024-08-12,5745.0,5774.5,5625.0,5645.75,622193,BRITANNIA
2024-08-13,5678.95,5714.95,5617.05,5666.5,236505,BRITANNIA
2024-08-14,5676.0,5695.2,5594.15,5659.15,164575,BRITANNIA
2024-08-16,5670.5,5742.45,5662.5,5729.65,144969,BRITANNIA
2024-08-19,5745.0,5763.25,5718.1,5732.5,102452,BRITANNIA
2024-08-20,5740.45,5773.8,5728.25,5765.8,189035,BRITANNIA
2024-08-21,5773.8,5849.9,5756.5,5837.35,169215,BRITANNIA
2024-08-22,5858.0,5858.0,5808.65,5836.8,160154,BRITANNIA
2024-08-23,5837.0,5850.0,5784.35,5792.65,124435,BRITANNIA
2024-08-26,5800.0,5860.0,5776.25,5796.95,265107,BRITANNIA
2024-08-27,5828.8,5845.4,5735.0,5764.3,175740,BRITANNIA
2024-08-28,5746.55,5775.4,5690.05,5703.35,161445,BRITANNIA
2024-08-29,5710.0,5845.0,5696.15,5831.4,351330,BRITANNIA
2024-08-30,5842.95,5908.9,5793.25,5855.25,519387,BRITANNIA
2024-09-02,5882.05,5933.95,5865.0,5922.15,307023,BRITANNIA
2024-09-03,5933.0,5944.0,5870.0,5916.05,258133,BRITANNIA
2024-09-04,5849.95,5935.35,5828.0,5926.55,219283,BRITANNIA
2024-09-05,5911.75,5920.0,5833.3,5850.0,170014,BRITANNIA
2024-09-06,5846.7,5884.8,5827.1,5843.55,213556,BRITANNIA
2024-09-09,5859.95,5961.2,5846.2,5939.45,321187,BRITANNIA
2024-09-10,5980.05,6010.0,5930.05,5969.9,337831,BRITANNIA
2024-09-11,5953.05,6047.05,5947.25,6008.65,437060,BRITANNIA
2024-09-12,6018.65,6128.7,6004.7,6109.25,548745,BRITANNIA
2024-09-13,6138.0,6148.8,6057.35,6133.1,274846,BRITANNIA
2024-09-16,6000.0,6130.0,5936.8,6063.0,352336,BRITANNIA
2024-09-17,6073.45,6204.65,6069.15,6111.05,527917,BRITANNIA
2024-09-18,6135.0,6166.55,6060.05,6123.25,218424,BRITANNIA
2024-09-19,6128.9,6225.0,6113.65,6134.5,362388,BRITANNIA
2024-09-20,6165.35,6258.65,6125.85,6210.55,663556,BRITANNIA
2024-09-23,6235.25,6250.0,6190.8,6211.2,312563,BRITANNIA
2024-09-24,6200.75,6245.9,6185.05,6203.15,234706,BRITANNIA
2024-09-25,6203.0,6203.0,6101.55,6180.3,357145,BRITANNIA
2024-09-26,6200.0,6270.4,6154.35,6254.1,327297,BRITANNIA
2024-09-27,6237.7,6332.95,6180.8,6268.8,400543,BRITANNIA
2024-09-30,6252.65,6362.9,6241.1,6338.15,442617,BRITANNIA
2024-10-01,6306.9,6463.6,6306.9,6446.05,416639,BRITANNIA
2024-10-03,6444.2,6469.9,6290.0,6331.75,495791,BRITANNIA
2024-10-04,6278.25,6339.95,6179.85,6206.0,395753,BRITANNIA
2024-10-07,6222.65,6235.0,6105.0,6120.3,374593,BRITANNIA
2024-10-08,6137.7,6234.8,6052.05,6204.4,708471,BRITANNIA
2024-10-09,6158.65,6185.0,6070.05,6097.25,551094,BRITANNIA
2024-10-10,6127.0,6159.85,5980.05,6002.15,287475,BRITANNIA
2024-10-11,6030.55,6039.5,5961.1,5978.5,94953,BRITANNIA
2024-10-14,6005.1,6024.3,5900.0,5978.05,219597,BRITANNIA
2024-10-15,6016.35,6082.95,5986.95,6068.7,426219,BRITANNIA
2024-10-16,6065.0,6114.0,6021.15,6090.1,276677,BRITANNIA
2024-10-17,6090.1,6095.9,5966.25,5988.5,188121,BRITANNIA
2024-10-18,5984.95,5998.0,5870.0,5887.2,354901,BRITANNIA
2024-10-21,5887.2,5895.5,5762.6,5778.3,296733,BRITANNIA
2024-10-22,5787.4,5804.0,5711.8,5727.0,320607,BRITANNIA
2024-10-23,5698.6,5797.6,5690.05,5748.85,123095,BRITANNIA
2024-10-24,5750.85,5780.5,5601.6,5612.4,269803,BRITANNIA
2024-10-25,5612.4,5706.45,5610.0,5669.4,176680,BRITANNIA
2024-10-28,5677.0,5779.0,5669.4,5722.3,131887,BRITANNIA
2024-10-29,5730.8,5759.9,5611.05,5667.5,204751,BRITANNIA
2024-10-30,5666.6,5799.0,5641.6,5782.5,218180,BRITANNIA
2024-10-31,5779.0,5781.0,5708.0,5726.9,208893,BRITANNIA
2024-11-01,5768.55,5768.55,5652.05,5693.05,31706,BRITANNIA
2024-11-04,5685.0,5698.95,5541.85,5625.2,249780,BRITANNIA
2024-11-05,5634.15,5669.0,5584.55,5605.1,185870,BRITANNIA
2024-11-06,5636.3,5719.0,5608.05,5694.9,233799,BRITANNIA
2024-11-07,5710.0,5713.7,5606.0,5688.9,284538,BRITANNIA
2024-11-08,5682.2,5792.85,5641.55,5747.15,306281,BRITANNIA
2024-11-11,5801.65,5902.15,5401.15,5434.65,804824,BRITANNIA
2024-11-12,5420.0,5426.9,5005.0,5027.55,2441209,BRITANNIA
2024-11-13,5009.0,5087.6,4938.45,5046.5,928244,BRITANNIA
2024-11-14,5046.5,5050.5,4901.0,4915.6,479979,BRITANNIA
2024-11-18,4970.0,4970.0,4791.65,4911.35,439087,BRITANNIA
2024-11-19,4924.95,4951.35,4878.6,4892.7,436205,BRITANNIA
2024-11-21,4875.0,4885.0,4746.9,4803.35,1036549,BRITANNIA
2024-11-22,4789.05,4871.0,4765.6,4848.35,410476,BRITANNIA
2023-10-03,1184.0,1185.7,1170.95,1182.8,1581125,CIPLA
2023-10-04,1178.1,1185.0,1161.3,1167.05,999123,CIPLA
2023-10-05,1170.1,1172.95,1155.25,1161.1,1446743,CIPLA
2023-10-06,1165.0,1181.7,1160.45,1163.0,928951,CIPLA
2023-10-09,1159.0,1166.85,1151.65,1159.5,822110,CIPLA
2023-10-10,1160.1,1163.6,1150.5,1155.05,822199,CIPLA
2023-10-11,1151.0,1175.0,1146.5,1171.95,1465239,CIPLA
2023-10-12,1179.05,1186.35,1152.45,1157.9,2533930,CIPLA
2023-10-13,1156.0,1169.2,1150.0,1167.75,940547,CIPLA
2023-10-16,1166.3,1170.1,1158.8,1164.4,802207,CIPLA
2023-10-17,1168.0,1178.05,1160.65,1173.5,877856,CIPLA
2023-10-18,1185.0,1219.45,1176.15,1210.6,7367540,CIPLA
2023-10-19,1210.5,1225.0,1189.65,1223.3,2157683,CIPLA
2023-10-20,1221.85,1221.85,1198.25,1200.2,692067,CIPLA
2023-10-23,1200.0,1210.2,1178.45,1183.8,957929,CIPLA
2023-10-25,1184.5,1188.75,1154.05,1157.45,1433911,CIPLA
2023-10-26,1154.8,1155.0,1132.0,1150.85,2016469,CIPLA
2023-10-27,1152.0,1197.9,1149.25,1174.25,1775011,CIPLA
2023-10-30,1186.0,1212.4,1177.5,1193.45,2853500,CIPLA
2023-10-31,1199.95,1206.1,1191.1,1200.0,1720955,CIPLA
2023-11-01,1200.0,1208.7,1186.55,1201.25,1051902,CIPLA
2023-11-02,1205.5,1211.85,1194.65,1208.5,1556467,CIPLA
2023-11-03,1215.0,1219.75,1204.0,1206.35,772013,CIPLA
2023-11-06,1211.95,1217.0,1197.25,1204.1,1262938,CIPLA
2023-11-07,1205.0,1217.5,1200.75,1216.45,1210644,CIPLA
2023-11-08,1222.0,1242.4,1220.0,1241.0,1107006,CIPLA
2023-11-09,1242.0,1245.0,1232.0,1238.15,751433,CIPLA
2023-11-10,1237.85,1242.0,1230.0,1240.1,576673,CIPLA
2023-11-12,1246.0,1248.9,1238.0,1243.95,119172,CIPLA
2023-11-13,1243.0,1243.0,1230.65,1240.55,689808,CIPLA
2023-11-15,1260.0,1260.0,1237.7,1241.75,1323010,CIPLA
2023-11-16,1241.05,1246.3,1232.65,1234.8,1251094,CIPLA
2023-11-17,1236.0,1256.1,1235.5,1249.4,992848,CIPLA
2023-11-20,1241.5,1256.0,1241.0,1247.1,848916,CIPLA
2023-11-21,1246.95,1255.0,1242.15,1253.25,594738,CIPLA
2023-11-22,1256.95,1283.55,1254.0,1271.5,1735497,CIPLA
2023-11-23,1270.0,1270.0,1164.55,1170.65,7643376,CIPLA
2023-11-24,1190.05,1205.0,1178.0,1198.65,5331201,CIPLA
2023-11-28,1200.0,1202.75,1188.0,1192.3,1691543,CIPLA
2023-11-29,1198.75,1206.8,1191.75,1201.55,2173427,CIPLA
2023-11-30,1200.0,1217.65,1198.1,1212.3,3219799,CIPLA
2023-12-01,1213.45,1217.85,1203.5,1205.7,1078680,CIPLA
2023-12-04,1212.3,1219.1,1206.25,1216.5,2097408,CIPLA
2023-12-05,1222.6,1229.0,1216.0,1224.45,2132150,CIPLA
2023-12-06,1225.0,1229.85,1201.0,1205.2,1416770,CIPLA
2023-12-07,1206.0,1225.0,1197.0,1222.8,1269290,CIPLA
2023-12-08,1225.0,1231.2,1204.0,1219.1,1453955,CIPLA
2023-12-11,1217.6,1218.95,1195.05,1202.3,1565455,CIPLA
2023-12-12,1210.6,1214.25,1195.2,1198.65,899911,CIPLA
2023-12-13,1198.65,1217.95,1195.2,1216.5,1809563,CIPLA
2023-12-14,1219.05,1222.55,1201.1,1204.65,1809248,CIPLA
2023-12-15,1215.0,1217.6,1202.85,1207.1,1976112,CIPLA
2023-12-18,1205.6,1218.95,1192.1,1216.8,1995091,CIPLA
2023-12-19,1219.45,1240.15,1212.2,1237.1,1738507,CIPLA
2023-12-20,1239.0,1248.0,1231.0,1236.2,2484819,CIPLA
2023-12-21,1236.2,1236.2,1205.85,1221.85,1580136,CIPLA
2023-12-22,1230.05,1242.5,1221.65,1235.6,1969524,CIPLA
2023-12-26,1240.0,1250.0,1231.85,1244.95,820163,CIPLA
2023-12-27,1247.0,1250.35,1236.7,1239.75,2528609,CIPLA
2023-12-28,1239.75,1263.8,1239.75,1260.8,2592699,CIPLA
2023-12-29,1264.0,1267.6,1242.05,1246.3,1794218,CIPLA
2024-01-01,1252.45,1256.8,1246.7,1251.0,343584,CIPLA
2024-01-02,1255.1,1285.0,1252.1,1281.55,2589484,CIPLA
2024-01-03,1291.0,1307.0,1274.05,1300.15,2357093,CIPLA
2024-01-04,1304.0,1308.0,1286.65,1296.65,1248143,CIPLA
2024-01-05,1300.0,1301.55,1276.15,1286.9,1013196,CIPLA
2024-01-08,1296.65,1297.0,1266.2,1271.75,740848,CIPLA
2024-01-09,1284.0,1295.0,1273.4,1289.35,1133466,CIPLA
2024-01-10,1296.0,1331.5,1294.3,1329.2,3625567,CIPLA
2024-01-11,1339.85,1340.0,1323.05,1325.65,1097204,CIPLA
2024-01-12,1324.2,1325.65,1300.4,1308.0,2051301,CIPLA
2024-01-15,1316.0,1327.75,1306.6,1313.15,762036,CIPLA
2024-01-16,1313.15,1314.4,1298.25,1302.35,1030845,CIPLA
2024-01-17,1299.35,1312.9,1282.1,1294.0,2073596,CIPLA
2024-01-18,1285.05,1327.2,1267.9,1322.95,1723297,CIPLA
2024-01-19,1330.95,1330.95,1316.6,1327.95,1135846,CIPLA
2024-01-20,1335.65,1337.95,1307.05,1316.25,353704,CIPLA
2024-01-23,1385.0,1425.0,1368.7,1409.0,7556815,CIPLA
2024-01-24,1409.0,1423.05,1394.85,1417.35,1808713,CIPLA
2024-01-25,1413.35,1413.45,1353.5,1369.65,1801468,CIPLA
2024-01-29,1365.0,1365.0,1325.3,1336.85,2480508,CIPLA
2024-01-30,1345.0,1352.0,1314.15,1317.1,1908926,CIPLA
2024-01-31,1317.1,1352.9,1312.0,1351.0,1723379,CIPLA
2024-02-01,1359.7,1394.85,1352.05,1387.65,2784507,CIPLA
2024-02-02,1387.0,1404.7,1385.0,1392.65,1161705,CIPLA
2024-02-05,1400.65,1447.0,1394.3,1433.9,2369316,CIPLA
2024-02-06,1444.85,1445.9,1412.55,1425.45,979752,CIPLA
2024-02-07,1436.0,1444.5,1420.85,1438.75,890299,CIPLA
2024-02-08,1448.0,1457.7,1417.65,1420.2,1447767,CIPLA
2024-02-09,1428.1,1447.55,1417.05,1439.75,1215784,CIPLA
2024-02-12,1440.0,1452.75,1425.0,1434.75,453460,CIPLA
2024-02-13,1439.0,1463.55,1430.0,1457.75,981536,CIPLA
2024-02-14,1454.8,1454.8,1410.45,1425.35,1113254,CIPLA
2024-02-15,1425.35,1437.95,1412.0,1422.35,1402161,CIPLA
2024-02-16,1430.0,1449.0,1425.9,1440.7,857301,CIPLA
2024-02-19,1444.95,1473.6,1438.95,1470.35,888909,CIPLA
2024-02-20,1475.0,1479.0,1436.0,1451.65,1550412,CIPLA
2024-02-21,1452.0,1462.5,1433.45,1447.3,1074054,CIPLA
2024-02-22,1455.55,1456.0,1420.55,1453.3,1582836,CIPLA
2024-02-23,1456.15,1482.35,1449.75,1466.4,1308103,CIPLA
2024-02-26,1473.5,1481.2,1461.55,1469.85,898290,CIPLA
2024-02-27,1473.45,1491.0,1469.7,1487.45,1231196,CIPLA
2024-02-28,1491.45,1493.95,1470.0,1477.0,1083605,CIPLA
2024-02-29,1475.95,1490.0,1451.4,1480.35,4923680,CIPLA
2024-03-01,1494.0,1494.0,1460.0,1470.9,1982189,CIPLA
2024-03-02,1486.0,1492.0,1474.35,1482.3,80914,CIPLA
2024-03-04,1483.0,1495.3,1469.75,1471.5,1147249,CIPLA
2024-03-05,1465.15,1479.7,1452.8,1473.45,1306046,CIPLA
2024-03-06,1476.0,1489.9,1448.15,1485.25,1158132,CIPLA
2024-03-07,1485.25,1490.45,1475.5,1483.15,1569074,CIPLA
2024-03-11,1493.0,1519.0,1488.55,1504.1,2183994,CIPLA
2024-03-12,1512.0,1514.0,1460.0,1465.75,1855916,CIPLA
2024-03-13,1470.0,1479.0,1449.0,1471.25,1720173,CIPLA
2024-03-14,1467.1,1501.45,1454.35,1496.65,1748907,CIPLA
2024-03-15,1494.8,1496.2,1466.05,1488.05,1537072,CIPLA
2024-03-18,1489.0,1495.85,1471.0,1488.45,996530,CIPLA
2024-03-19,1482.55,1486.8,1431.1,1435.7,1647925,CIPLA
2024-03-20,1435.8,1444.9,1415.6,1417.4,1728210,CIPLA
2024-03-21,1427.0,1455.1,1420.2,1448.7,1699939,CIPLA
2024-03-22,1453.0,1489.6,1451.05,1481.25,1746930,CIPLA
2024-03-26,1473.0,1481.25,1460.0,1472.25,1635695,CIPLA
2024-03-27,1484.0,1496.0,1458.0,1463.35,1642266,CIPLA
2024-03-28,1472.0,1514.2,1461.15,1496.95,2110407,CIPLA
2024-04-01,1510.0,1510.0,1493.8,1498.65,563831,CIPLA
2024-04-02,1502.9,1502.9,1483.3,1489.4,614238,CIPLA
2024-04-03,1493.35,1501.55,1467.0,1471.5,1465540,CIPLA
2024-04-04,1479.0,1481.2,1445.1,1459.55,1474799,CIPLA
2024-04-05,1439.0,1474.0,1437.5,1449.4,1211684,CIPLA
2024-04-08,1457.15,1472.85,1449.4,1462.45,1039235,CIPLA
2024-04-09,1467.75,1470.0,1447.1,1450.3,1225255,CIPLA
2024-04-10,1453.15,1455.3,1406.0,1422.95,2493253,CIPLA
2024-04-12,1423.0,1424.85,1388.0,1396.8,2190583,CIPLA
2024-04-15,1389.95,1399.0,1375.55,1381.4,1125072,CIPLA
2024-04-16,1385.0,1391.95,1371.55,1375.2,1433760,CIPLA
2024-04-18,1376.0,1383.65,1342.4,1347.3,2974196,CIPLA
2024-04-19,1347.0,1357.7,1335.0,1345.75,1173025,CIPLA
2024-04-22,1350.25,1361.95,1348.0,1354.85,974434,CIPLA
2024-04-23,1369.75,1369.75,1344.5,1346.7,1031497,CIPLA
2024-04-24,1353.45,1401.9,1352.2,1398.2,4415480,CIPLA
2024-04-25,1407.0,1410.45,1384.1,1406.2,2027213,CIPLA
2024-04-26,1413.1,1417.2,1401.25,1409.15,695034,CIPLA
2024-04-29,1419.0,1420.1,1392.4,1408.0,1082487,CIPLA
2024-04-30,1415.05,1418.95,1395.05,1400.0,1327606,CIPLA
2024-05-02,1400.0,1426.0,1398.15,1420.05,1540210,CIPLA
2024-05-03,1428.0,1434.0,1415.2,1424.75,804513,CIPLA
2024-05-06,1431.0,1431.85,1405.05,1423.4,929301,CIPLA
2024-05-07,1423.4,1428.85,1377.75,1387.2,1085239,CIPLA
2024-05-08,1375.05,1398.15,1375.05,1384.75,1497782,CIPLA
2024-05-09,1387.85,1392.2,1353.0,1358.8,1152636,CIPLA
2024-05-10,1371.35,1396.9,1317.25,1339.55,5080539,CIPLA
2024-05-13,1371.0,1425.95,1369.55,1414.65,7910590,CIPLA
2024-05-14,1410.0,1410.0,1350.1,1357.35,3721994,CIPLA
2024-05-15,1395.0,1428.45,1386.7,1406.7,7893092,CIPLA
2024-05-16,1409.0,1425.9,1387.3,1421.1,3226214,CIPLA
2024-05-17,1417.1,1419.9,1396.4,1399.05,3443452,CIPLA
2024-05-18,1403.9,1407.3,1400.25,1404.05,60540,CIPLA
2024-05-21,1410.0,1445.95,1396.4,1442.3,2939271,CIPLA
2024-05-22,1450.95,1494.8,1437.25,1482.3,4216347,CIPLA
2024-05-23,1482.0,1504.55,1462.7,1489.15,4389470,CIPLA
2024-05-24,1489.15,1493.9,1479.05,1486.45,758326,CIPLA
2024-05-27,1491.0,1492.55,1475.2,1478.65,1393334,CIPLA
2024-05-28,1482.95,1494.75,1475.2,1479.45,784496,CIPLA
2024-05-29,1475.25,1497.6,1472.6,1493.55,1607691,CIPLA
2024-05-30,1495.05,1496.55,1454.0,1466.6,1732140,CIPLA
2024-05-31,1466.95,1472.7,1440.0,1447.2,3270743,CIPLA
2024-06-03,1482.0,1483.0,1446.05,1452.35,1335614,CIPLA
2024-06-04,1460.0,1476.95,1418.55,1462.55,2049577,CIPLA
2024-06-05,1490.0,1514.0,1466.85,1496.95,1834280,CIPLA
2024-06-06,1500.0,1501.0,1464.0,1477.0,1605122,CIPLA
2024-06-07,1484.0,1503.4,1479.3,1497.25,1591055,CIPLA
2024-06-10,1506.9,1540.85,1502.0,1534.25,2751606,CIPLA
2024-06-11,1545.0,1546.45,1527.0,1530.25,1699446,CIPLA
2024-06-12,1542.45,1549.0,1532.0,1540.95,1578793,CIPLA
2024-06-13,1550.0,1551.0,1520.4,1544.55,1525789,CIPLA
2024-06-14,1545.0,1567.0,1535.8,1564.75,1845043,CIPLA
2024-06-18,1570.0,1576.95,1563.6,1574.8,2068897,CIPLA
2024-06-19,1577.4,1582.0,1553.4,1559.8,1881544,CIPLA
2024-06-20,1558.0,1559.15,1540.0,1544.85,1705002,CIPLA
2024-06-21,1549.9,1562.9,1533.5,1541.55,2613883,CIPLA
2024-06-24,1528.0,1528.0,1495.05,1504.4,1283529,CIPLA
2024-06-25,1511.6,1517.8,1495.5,1499.7,1199626,CIPLA
2024-06-26,1503.7,1507.2,1475.0,1479.1,1930909,CIPLA
2024-06-27,1481.0,1486.2,1465.3,1480.9,2792582,CIPLA
2024-06-28,1486.3,1492.2,1476.05,1480.8,2087765,CIPLA
2024-07-01,1484.95,1493.7,1472.2,1479.1,1313651,CIPLA
2024-07-02,1480.0,1492.75,1479.25,1488.65,1191962,CIPLA
2024-07-03,1494.0,1500.0,1474.6,1483.75,1061247,CIPLA
2024-07-04,1477.75,1488.95,1467.0,1480.75,1498413,CIPLA
2024-07-05,1487.0,1516.0,1486.0,1509.9,2188675,CIPLA
2024-07-08,1516.0,1524.65,1483.2,1487.05,1524489,CIPLA
2024-07-09,1496.9,1515.0,1487.3,1512.05,1791406,CIPLA
2024-07-10,1512.1,1517.25,1492.25,1513.2,671042,CIPLA
